
. cap set processors 2

. cap set processors 4

. cap set processors 8

. 
. import excel "$path_base/merged/$filename.xlsx", sheet("Sheet1") firstrow clear
(2,206 vars, 4,000 obs)

. 
. gen treated=0

. replace treated=1 if label_value=="$keyword1"
(1,000 real changes made)

. replace treated=2 if label_value=="$keyword2"
(1,000 real changes made)

. replace treated=3 if label_value=="$keyword3"
(1,000 real changes made)

. 
. replace llm_刑期 = "60" if llm_刑期 == "{'盗窃罪': 24, '非法持有弹药罪': 36, '
> 并罚': 60}"
(1 real change made)

. destring llm_刑期, replace 
llm_刑期: all characters numeric; replaced as long
(1 missing value generated)

. gen lgxq_llm=log(llm_刑期+1)
(1 missing value generated)

. gen llm_刑期_full=llm_刑期
(1 missing value generated)

. gen fajin = 0

. replace fajin = 1 if strpos(llm_刑罚类型, "罚金") > 0
(6 real changes made)

. replace llm_刑期_full = 300 if llm_刑罚类型 == "无期徒刑"
(4 real changes made)

. replace llm_刑期_full = 400 if llm_刑罚类型 == "死刑缓期执行"
(0 real changes made)

. replace llm_刑期_full = 600 if llm_刑罚类型 == "死刑立即执行"
(0 real changes made)

. replace llm_刑期_full = 600 if llm_刑罚类型 == "死刑"
(0 real changes made)

. replace llm_刑期_full = 0 if fajin == 1
(6 real changes made)

. replace llm_刑期_full = llm_刑期 / 2 if llm_刑罚类型 == "管制"
(0 real changes made)

. 
. * 对 llm_刑期_full 进行对数变换，确保 llm_刑期_full 是正数
. gen lgxq_llm_full = log(llm_刑期_full + 1) if llm_刑期_full > 0
(10 missing values generated)

. 
. * 进行回归分析，确保 llm_刑期_full 是正数且不超过 400
. reg lgxq_llm i.treated i.ID if llm_刑罚类型 == "有期徒刑" & llm_刑期_full <= 40
> 0 & llm_刑期_full > 0, vce(cluster ID)

Linear regression                               Number of obs     =      3,859
                                                F(2, 966)         =          .
                                                Prob > F          =          .
                                                R-squared         =     0.9675
                                                Root MSE          =     .22067

                                   (Std. err. adjusted for 967 clusters in ID)
------------------------------------------------------------------------------
             |               Robust
         82  |  -1.587579   2.70e-13 -5.9e+12   0.000    -1.587579   -1.587579
         83  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
         84  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
         85  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
         86  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
         87  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
         88  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
         89  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
         90  |  -1.533622   2.70e-13 -5.7e+12   0.000    -1.533622   -1.533622
         91  |   -.623786   2.70e-13 -2.3e+12   0.000     -.623786    -.623786
         92  |  -2.633548   2.70e-13 -9.8e+12   0.000    -2.633548   -2.633548
         93  |  -1.587579   2.70e-13 -5.9e+12   0.000    -1.587579   -1.587579
         94  |  -1.484716   2.70e-13 -5.5e+12   0.000    -1.484716   -1.484716
         95  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
         96  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
         97  |  -2.895912   2.70e-13 -1.1e+13   0.000    -2.895912   -2.895912
         98  |  -1.087623   2.70e-13 -4.0e+12   0.000    -1.087623   -1.087623
         99  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        100  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        101  |  -1.484716   2.70e-13 -5.5e+12   0.000    -1.484716   -1.484716
        102  |  -2.633548   2.70e-13 -9.8e+12   0.000    -2.633548   -2.633548
        103  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        104  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        105  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        106  |   .3814602   2.70e-13  1.4e+12   0.000     .3814602    .3814602
        107  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        108  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        109  |  -1.196229   2.70e-13 -4.4e+12   0.000    -1.196229   -1.196229
        110  |  -2.633548   2.70e-13 -9.8e+12   0.000    -2.633548   -2.633548
        111  |  -2.633548   2.70e-13 -9.8e+12   0.000    -2.633548   -2.633548
        112  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        113  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        114  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        115  |  -.4949052   2.70e-13 -1.8e+12   0.000    -.4949052   -.4949052
        116  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        117  |  -2.34e-13   2.70e-13    -0.87   0.386    -7.63e-13    2.95e-13
        118  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        119  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        120  |  -.7558455   2.70e-13 -2.8e+12   0.000    -.7558455   -.7558455
        121  |  -.4949052   2.70e-13 -1.8e+12   0.000    -.4949052   -.4949052
        122  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        123  |  -.0596672   2.70e-13 -2.2e+11   0.000    -.0596672   -.0596672
        125  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        126  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        127  |  -2.633548   2.70e-13 -9.8e+12   0.000    -2.633548   -2.633548
        128  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        129  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        130  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        131  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        132  |  -2.633548   2.70e-13 -9.8e+12   0.000    -2.633548   -2.633548
        133  |  -2.34e-13   2.70e-13    -0.87   0.386    -7.63e-13    2.95e-13
        134  |  -1.087623   2.70e-13 -4.0e+12   0.000    -1.087623   -1.087623
        135  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        136  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        137  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        138  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        139  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        140  |  -1.587579   2.70e-13 -5.9e+12   0.000    -1.587579   -1.587579
        142  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        143  |  -1.975532   .0079366  -248.91   0.000    -1.991107   -1.959957
        144  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        145  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        146  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        147  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        148  |  -2.34e-13   2.70e-13    -0.87   0.387    -7.63e-13    2.95e-13
        149  |  -2.633548   2.70e-13 -9.8e+12   0.000    -2.633548   -2.633548
        150  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        151  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        152  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        153  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        154  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        155  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        156  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        157  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        158  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        159  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        160  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        161  |   .2863002   2.70e-13  1.1e+12   0.000     .2863002    .2863002
        163  |  -1.595288   2.70e-13 -5.9e+12   0.000    -1.595288   -1.595288
        164  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        165  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        166  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        167  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        168  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        169  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        170  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        171  |  -.2719058   2.70e-13 -1.0e+12   0.000    -.2719058   -.2719058
        172  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        173  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        174  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        175  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        176  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        177  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        178  |  -2.633548   2.70e-13 -9.8e+12   0.000    -2.633548   -2.633548
        179  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        180  |  -.8290491   2.70e-13 -3.1e+12   0.000    -.8290491   -.8290491
        181  |  -2.443803   2.70e-13 -9.1e+12   0.000    -2.443803   -2.443803
        182  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        183  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        184  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        185  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        186  |  -.4027061   2.70e-13 -1.5e+12   0.000    -.4027061   -.4027061
        187  |   .1271534   2.70e-13  4.7e+11   0.000     .1271534    .1271534
        188  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        189  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        190  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        191  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        192  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        194  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        196  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        197  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        198  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        199  |  -2.143103   2.70e-13 -8.0e+12   0.000    -2.143103   -2.143103
        200  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        201  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        202  |  -.4949052   2.70e-13 -1.8e+12   0.000    -.4949052   -.4949052
        203  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        204  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        205  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        206  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        207  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        208  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        209  |   .1271534   2.70e-13  4.7e+11   0.000     .1271534    .1271534
        210  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        212  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        213  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        217  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        218  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        219  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        220  |  -2.34e-13   2.70e-13    -0.87   0.386    -7.63e-13    2.95e-13
        221  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        222  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        223  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        224  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        225  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        226  |  -2.254058   2.70e-13 -8.4e+12   0.000    -2.254058   -2.254058
        227  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        228  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        229  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        230  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        231  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        232  |  -.4949052   2.70e-13 -1.8e+12   0.000    -.4949052   -.4949052
        233  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        234  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        235  |  -1.087623   2.70e-13 -4.0e+12   0.000    -1.087623   -1.087623
        236  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        237  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        238  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        239  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        240  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        241  |  -2.34e-13   2.70e-13    -0.87   0.387    -7.63e-13    2.95e-13
        242  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        243  |  -.4027061   2.70e-13 -1.5e+12   0.000    -.4027061   -.4027061
        244  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        245  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        246  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        247  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        248  |  -1.587579   2.70e-13 -5.9e+12   0.000    -1.587579   -1.587579
        249  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        250  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        251  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        252  |  -1.323382   2.70e-13 -4.9e+12   0.000    -1.323382   -1.323382
        253  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        254  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        255  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        256  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        257  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        258  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        259  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        260  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        261  |  -2.538675   2.70e-13 -9.4e+12   0.000    -2.538675   -2.538675
        263  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        264  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        265  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        266  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        267  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        268  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        269  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        270  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        271  |  -.9360327   2.70e-13 -3.5e+12   0.000    -.9360327   -.9360327
        272  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        274  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        275  |   .5086136   2.70e-13  1.9e+12   0.000     .5086136    .5086136
        276  |  -.4027061   2.70e-13 -1.5e+12   0.000    -.4027061   -.4027061
        277  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        278  |  -2.425908   2.70e-13 -9.0e+12   0.000    -2.425908   -2.425908
        279  |   -1.76451   2.70e-13 -6.5e+12   0.000     -1.76451    -1.76451
        280  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        281  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        282  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        283  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        284  |  -1.484716   2.70e-13 -5.5e+12   0.000    -1.484716   -1.484716
        285  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        286  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        288  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        289  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        290  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        291  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        292  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
        293  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        294  |  -1.587579   2.70e-13 -5.9e+12   0.000    -1.587579   -1.587579
        295  |  -1.979621   2.70e-13 -7.3e+12   0.000    -1.979621   -1.979621
        296  |  -1.306677   2.70e-13 -4.8e+12   0.000    -1.306677   -1.306677
        297  |  -2.33e-13   2.70e-13    -0.87   0.387    -7.62e-13    2.96e-13
